,Orange,Los Angeles,Santa Clara,San Francisco,San Diego,Humboldt,Sacramento,Solano,Marin,Napa,Sonoma,Alameda,Placer,San Mateo,Contra Costa,Yolo,Fresno,Madera,Riverside,Santa Cruz,Shasta,San Joaquin,Ventura,Stanislaus,Tulare,San Benito,San Luis Obispo,San Bernardino,Santa Barbara,Nevada,Kern,Monterey,Mendocino,Amador,Imperial,Butte,El Dorado,Siskiyou,Yuba,Unknown,Calaveras,Merced,Mono,Inyo,Sutter,Colusa,Kings,Glenn,Tuolumne,Alpine,Plumas,Del Norte,Tehama,Lake,Mariposa,Trinity,Sierra,Lassen,Modoc
2020-11-22,71955,364613,30676,14448,71711,730,33132,9354,7560,2758,11486,27506,5778,13203,22482,4199,35973,5714,80676,3898,4095,24649,18040,21554,19752,1741,5618,84531,10922,1018,38519,13886,1424,449,15053,3664,1900,495,1732,,434,10986,499,283,2638,642,10115,829,784,41,172,273,1435,832,104,111,13,1480,108
2020-11-23,73378,370729,31103,14545,72878,784,34185,9750,7596,2788,11608,27643,6071,13334,22747,4257,36315,5885,81565,3987,4100,24804,18185,21875,19882,1746,5811,85176,11067,1131,39437,13913,1441,449,15257,3762,1917,565,1866,,434,11388,507,279,2948,663,10259,832,806,41,172,273,1457,834,112,115,13,1715,118
2020-11-24,74218,374231,31603,14665,74424,801,35142,9929,7622,2885,11608,27878,6148,13561,23146,4363,37063,5938,82175,4092,4470,25237,18480,22169,20352,1767,5885,87542,11166,1163,39721,14265,1468,456,15568,3812,2005,582,1948,,450,11460,509,279,3057,680,10359,853,873,41,172,296,1526,840,120,121,15,1715,118
2020-11-25,75424,378421,32049,14877,75368,819,35738,10041,7629,2932,11846,28246,6224,13707,23381,4476,37063,6047,83685,4198,4601,25675,18637,22453,20550,1784,5956,88453,11205,1183,39990,14369,1485,469,15725,3853,2005,624,1981,,466,11537,522,282,3144,694,10440,883,908,41,180,313,1565,872,124,130,15,1773,118
2020-11-26,75424,383373,32454,15056,75370,819,35738,10041,7670,2946,11846,28399,6224,13707,23571,4561,37349,6047,85077,4202,4601,25675,18914,22453,20550,1813,5956,88469,11205,1183,40337,14695,1485,483,15725,3853,2154,624,1981,,475,11537,525,289,3144,694,10496,891,908,41,183,313,1587,878,126,136,15,1773,118
2020-11-27,77380,387793,32985,15159,78222,850,36629,10041,7702,2989,12049,28878,6354,13715,23571,4626,37947,6047,85774,4269,4718,25738,19058,22829,20649,1837,6129,90222,11277,1184,40632,14750,1559,487,15862,3894,2217,624,1981,,478,11537,542,289,3144,694,10687,892,981,41,188,313,1612,890,128,140,15,1773,118
2020-11-28,79049,391004,33732,15380,80081,850,36629,10049,7753,2989,12049,29137,6354,14148,23895,4737,37994,6050,85769,4424,4718,25741,19379,22990,20634,1865,6129,92164,11340,1184,41328,14791,1570,497,15960,3894,2238,624,2036,,478,11550,544,289,3332,694,11093,891,981,41,188,313,1649,909,130,152,16,1773,118
2020-11-29,80107,395957,34292,15453,80083,850,36904,10257,7775,3034,12198,29497,6497,14148,24275,4827,38288,6119,86854,4426,4882,25742,19510,23173,20701,1880,6129,93019,11481,1272,41827,15328,1580,535,16019,3894,2415,624,2036,,478,11688,544,289,3332,711,11270,925,1035,41,188,328,1678,920,131,158,16,1773,118
2020-11-30,80841,401034,35085,15574,82106,898,37883,10653,7808,3091,12319,29939,6622,14458,24475,4893,38568,6290,87383,4529,4963,25920,20066,23656,20913,1893,6311,93671,11602,1348,41957,15621,1594,547,16272,4131,2447,722,2158,,478,12175,548,289,3565,737,11366,951,1055,41,191,339,1710,927,139,160,16,2159,151
2020-12-01,81631,408515,35457,15642,83484,919,38998,10736,7840,3096,12662,29993,6664,14614,24914,4930,38956,6346,87722,4610,5132,26064,20308,23923,21332,1929,6345,94106,11631,1414,42614,15837,1632,558,16364,4195,2488,737,2221,,498,12281,550,304,3637,747,11381,954,1104,41,192,339,1724,939,143,163,16,2182,151
2020-12-02,82840,414304,35945,15800,84701,949,39366,10962,7873,3227,12795,30351,6794,14812,25264,5020,39004,6427,88530,4696,5187,26784,20987,24232,21778,1968,6378,96657,11720,1455,42937,15835,1657,574,16429,4244,2542,752,2310,,544,12427,520,304,3733,754,11555,989,1128,41,201,357,1773,969,144,166,17,2220,151
2020-12-03,83947,422000,36673,16061,86205,993,40304,11124,7895,3299,12923,31001,6941,15040,25588,5068,39324,6482,90089,4766,5365,27083,21388,24537,22088,2007,6459,99104,11845,1517,43355,16064,1671,584,16507,4302,2638,752,2357,,553,12622,520,314,3810,767,11682,995,1155,52,218,384,1800,971,148,166,17,2254,163
2020-12-04,85181,430713,37517,16239,88244,1014,41095,11418,7966,3389,13098,31225,7270,15217,25768,5167,40033,6537,92489,4850,5490,27469,21876,24964,22386,2051,6540,100787,11917,1569,43860,16218,1697,652,16555,4417,2740,786,2403,,572,12891,527,321,3915,789,11751,997,1190,53,223,411,1832,991,149,167,17,2422,163
2020-12-05,87150,439538,38388,16502,90531,1014,41095,11418,8020,3433,13098,31892,7461,15468,26355,5310,40108,6537,95255,4985,5490,27806,22024,25486,22386,2124,6540,103911,11947,1569,44327,16737,1737,765,16555,4417,2933,786,2403,,585,12891,549,324,3915,790,11911,1017,1190,53,232,411,1876,1018,155,173,17,2422,163
2020-12-06,89175,449982,39193,16789,92234,1014,41877,11418,8067,3566,13369,32802,7811,15512,26703,5372,40568,6619,98612,4997,5653,28105,22710,25810,22660,2159,6623,106770,12107,1642,45078,17077,1759,846,16555,4455,3061,786,2403,,606,12891,554,332,3937,825,11957,1056,1244,53,246,411,1926,1069,159,178,17,2422,163
2020-12-07,91139,458011,40624,17110,94232,1102,43425,11752,8105,3651,13439,33498,7979,16101,27455,5492,40869,6940,100088,5157,5824,28188,23165,26241,22857,2177,6873,107928,12379,1776,45342,17426,1779,951,17084,4638,3086,828,2572,,606,13637,586,333,4234,824,12201,1067,1260,53,254,474,1982,1075,162,182,17,2812,197
2020-12-08,92811,466459,41316,17223,95508,1137,44687,11955,8195,3734,13719,33908,8173,16371,28088,5549,41460,7115,103221,5176,6055,28532,23473,26624,23662,2214,6965,108946,12502,1811,46397,17746,1816,992,17400,4706,3275,851,2650,,606,13851,590,333,4435,885,12624,1085,1321,53,256,489,2030,1090,165,195,18,2856,197
2020-12-09,95425,475409,43001,17387,97612,1163,45335,12128,8252,3814,13912,34394,8544,16666,28391,5639,41574,7251,107620,5388,6135,30579,23665,27134,24239,2264,7071,111518,12636,1895,47411,17752,1873,1042,17733,4757,3296,863,2700,,657,14058,597,333,4502,895,12716,1094,1458,53,258,489,2057,1127,167,199,18,2930,197
2020-12-10,96948,488055,44039,17631,99662,1195,46478,12538,8314,3936,14168,35068,8860,16884,28487,5774,41954,7468,111053,5527,6375,30816,23897,27615,24624,2314,7267,115641,12808,1922,48401,17891,1911,1120,17913,4829,3449,900,2780,,670,14310,601,356,4574,908,12913,1107,1517,58,271,489,2102,1158,171,200,18,2972,225
2020-12-11,99603,501792,45178,17948,102529,1231,47472,12738,8362,4014,14282,35707,8906,17176,29124,5979,42788,7612,112950,5645,6853,31720,24276,27966,25042,2348,7452,120186,12866,1962,49232,18266,1931,1190,18333,4912,3557,914,2820,,684,14483,601,365,4657,921,13045,1126,1547,63,281,501,2190,1167,171,203,18,3127,225
2020-12-12,101696,513029,45986,18249,102531,1231,47472,12738,8411,4055,14475,36302,8904,17724,29599,6049,43071,7648,115329,5764,6853,32044,24999,28432,25042,2401,7452,124264,13056,1962,49939,18421,1953,1212,18599,4941,3669,914,2820,,697,14483,631,372,4657,923,13198,1135,1547,63,286,505,2232,1205,174,205,19,3127,225
2020-12-13,104817,525651,48015,18416,107435,1231,48318,12753,8491,4114,14705,37048,9390,17724,29760,6117,43756,7765,118335,5905,6853,32200,25955,28859,25333,2447,7462,126738,13198,1981,50624,18596,1991,1235,18947,4972,3706,914,2820,,708,14483,640,380,4717,945,13357,1143,1653,63,291,529,2252,1232,178,205,21,3127,225
2020-12-14,108070,532895,49216,18689,109641,1295,50222,13739,8538,4248,14859,38239,9549,18584,30685,6267,44114,8019,119691,6003,6777,32170,26927,29568,25707,2477,7711,127791,13557,2067,51612,18913,2019,1456,19472,5103,3770,950,2990,,710,14483,675,380,5051,991,13494,1171,1760,63,291,542,2325,1271,180,205,21,3478,225
2020-12-15,110253,543949,50315,18907,111504,1321,51051,13902,8616,4384,15096,39273,9722,18875,31516,6389,44726,8120,123715,6143,6927,32641,27436,30034,26669,2538,7895,129522,13763,2123,53694,19154,2051,1608,19608,5574,4018,967,3058,,718,14572,685,382,5117,1015,13656,1186,1943,63,309,560,2344,1301,181,206,21,3590,260
2020-12-16,113492,566185,51233,19286,114311,1357,52181,14274,8752,4456,15702,40047,10301,19330,32526,6531,47316,8269,131822,6361,6927,33849,27936,30534,27390,2642,8090,137548,13957,2149,54681,19905,2108,1668,19756,5668,4113,993,3122,,799,15120,702,394,5290,1034,13761,1207,1994,64,313,564,2392,1341,183,214,23,3685,260
2020-12-17,116116,580505,52414,19627,116915,1374,53184,14718,8803,4545,16024,40772,10554,19645,33072,6649,49173,8441,135751,6536,7000,35010,28643,31033,27790,2687,8269,144455,14190,2173,55801,21107,2134,1692,20003,5765,4237,1001,3212,,821,15443,702,444,5369,1050,14087,1236,2076,64,319,575,2441,1363,185,213,23,3732,267
2020-12-18,118721,596910,53885,19942,120526,1387,54002,15013,8851,4647,16024,41569,10776,20089,33713,6800,49918,8574,141062,6689,7121,36428,29404,31473,28130,2760,8460,151113,14376,2203,56687,22255,2159,1702,20208,5906,4327,1019,3260,,848,16026,718,450,5449,1063,14289,1244,2119,64,324,583,2480,1374,188,214,23,3861,267
2020-12-19,122168,610562,54905,20318,123035,1387,54002,15013,8902,4689,16495,42217,10995,20479,34216,6901,52643,8609,142375,6838,7121,36484,29907,32044,28322,2854,8598,157655,14391,2220,57205,22483,2183,1726,20430,5906,4494,1019,3260,,870,16026,731,454,5449,1068,14497,1264,2119,64,336,627,2523,1397,188,216,23,3861,267
2020-12-20,126776,623875,56334,20646,126528,1387,55168,15209,9020,4773,16706,43130,11246,20479,34918,7025,55428,8717,146703,7054,7221,37340,30843,32561,28734,2907,8788,159883,14738,2260,58200,22799,2230,1753,20711,6118,4588,1019,3260,,900,16230,766,475,5506,1096,14654,1286,2299,64,343,641,2574,1438,196,220,23,3861,267
2020-12-21,130530,635058,57452,20940,129780,1500,57081,16229,9132,4866,16802,44025,11541,21160,35322,7121,57616,8995,150422,7178,7290,38564,31407,33158,29364,2964,8881,163945,14935,2327,59148,23582,2256,1770,20882,6344,4697,1059,3422,,926,16760,774,476,5774,1121,14786,1295,2552,64,347,652,2602,1463,205,222,22,4116,267
2020-12-22,132772,647766,58637,21089,132161,1512,58000,16573,9205,4966,17075,44777,11761,21558,35788,7266,58568,9150,151713,7315,7299,39304,32144,33730,30051,3074,9061,168307,15198,2361,60260,23827,2292,1814,20994,6473,4805,1067,3492,,963,17111,781,482,5863,1187,14883,1323,2569,64,353,660,2656,1538,205,227,23,4156,292
2020-12-23,137194,664193,59923,21235,134759,1539,58868,16849,9306,5092,17444,45772,11968,21913,36313,7388,59640,9305,156834,7471,7567,40328,32895,34217,30422,3171,9303,170885,15417,2388,61324,24532,2314,1838,21128,6584,4885,1076,3554,,988,17785,786,506,5930,1214,14952,1337,2684,64,360,666,2688,1569,208,232,23,4180,292
2020-12-24,140699,677538,61090,21501,137018,1539,59769,17335,9360,5173,17444,46774,12262,22241,36752,7508,60488,9371,158110,7637,7567,41104,33401,34682,30422,3231,9471,174091,15657,2415,62439,24856,2314,2107,21323,6588,4967,1076,3628,,1002,17785,814,517,6037,1214,15242,1349,2704,64,369,695,2737,1595,212,235,23,4180,292
2020-12-25,141205,677538,61742,21833,137018,1539,60595,17335,9449,5266,17903,47548,12457,22241,37610,7566,61435,9547,162435,7856,7567,41324,34400,34682,30827,3288,9504,176866,15657,2429,63044,25131,2314,2144,21545,6716,5042,1076,3628,,1032,17785,817,532,6037,1214,15491,1363,2704,64,376,695,2779,1629,212,236,23,4180,292
2020-12-26,149439,706712,63302,22133,142710,1584,61629,17335,9505,5352,18147,48386,12660,22568,38138,7700,62251,9770,166690,8018,7612,42089,35514,35676,31323,3365,9749,181812,16083,2458,63557,25788,2382,2171,21646,6873,5170,1076,3628,,1062,17785,843,546,6051,1219,15548,1390,2704,64,381,695,2839,1669,219,237,24,4180,292
2020-12-27,153527,720099,64974,22322,145842,1584,62434,17533,9569,5428,18539,49105,12816,22908,38558,7793,63080,9908,169360,8113,7641,42887,36064,35973,31665,3394,9945,185111,16265,2480,64810,26010,2406,2188,21734,6968,5279,1076,3628,,1084,17890,850,554,6121,1240,15624,1413,2808,65,381,709,2884,1710,220,238,24,4180,292
2020-12-28,157926,733612,66270,22517,147593,1647,63415,18523,9616,5497,18649,49817,13055,23681,39029,7919,63811,10015,174477,8234,7792,43930,36661,36529,32109,3431,10154,186776,16476,2519,66526,26723,2425,2217,21934,7051,5388,1111,3805,,1097,18843,849,565,6290,1264,15767,1434,2827,65,390,729,2922,1769,223,241,24,4573,292
2020-12-29,160476,746381,67423,22729,150127,1678,64321,18731,9663,5616,18872,50426,13272,23916,39391,8031,64274,10172,176688,8310,7918,44660,37572,36887,32578,3489,10260,191087,16732,2548,67292,26752,2441,2254,22003,7173,5441,1132,3826,,1102,19066,848,569,6341,1332,15809,1435,2841,65,391,733,2934,1785,226,241,24,4615,292
2020-12-30,164990,756412,67581,22999,152575,1731,65077,19013,9730,5665,18872,50967,13550,24246,39736,8124,65149,10273,180537,8492,7782,44699,38669,37193,33125,3538,10387,193214,17008,2565,68316,27289,2487,2387,22128,7269,5551,1146,3858,,1111,19245,868,571,6411,1351,15915,1454,2921,65,395,754,2962,1805,234,242,24,4615,292
2020-12-31,166196,770915,69879,23227,155658,1764,65540,19216,9800,5742,19055,51611,13755,24589,40697,8238,65400,10491,180553,8749,8060,45583,39559,37524,33443,3673,10490,194377,17391,2609,68969,27859,2558,2417,22267,7390,5590,1176,3898,,1131,19444,868,571,6505,1351,16114,1458,2962,65,398,760,2967,1817,252,251,24,4691,323
2021-01-01,166196,790895,71755,23743,155658,1764,65816,19216,9902,5802,19129,52496,13755,24589,41599,8295,66442,10609,184193,8909,8060,45764,40854,37524,33443,3739,10846,199115,17434,2619,69484,28064,2558,2492,22494,7405,5662,1176,3898,,1161,19444,868,591,6505,1351,16394,1484,2962,66,401,769,3036,1848,255,242,26,4691,323
2021-01-02,170802,806523,73493,24148,164563,1783,66955,19398,10024,5900,19513,53539,13987,25041,41603,8461,67484,10752,188674,9146,8102,46640,42026,38598,33994,3802,11160,203651,17759,2663,70358,28465,2611,2512,22715,7589,5832,1176,3898,,1186,19444,884,606,6553,1351,16394,1520,2962,68,412,769,3079,1888,265,244,26,4691,323
2021-01-03,170802,818959,74359,24417,168083,1815,67809,19810,10121,5995,19761,54539,14182,25483,42628,8571,68740,11039,192069,9340,8154,47310,43397,38927,34479,3853,11467,206939,18135,2706,71033,28991,2626,2539,22867,7750,5959,1176,3930,,1230,19444,884,609,6621,1351,16628,1546,2962,68,413,776,3146,1925,267,244,28,4691,323
2021-01-04,180386,827843,74527,24591,171096,1910,69110,20958,10121,6095,20015,55094,14317,25767,42632,8673,69318,11151,198236,9579,8268,47886,43747,39483,34742,3882,11635,208271,18680,2742,72270,29352,2663,2564,22951,7850,6032,1218,4068,,1248,20402,893,615,6734,1396,16870,1581,3045,68,416,777,3176,1976,277,244,30,4845,323
2021-01-05,181850,840956,76235,24756,172910,1928,70163,21228,10286,6199,20210,55920,14800,26150,43223,8834,69871,11280,200056,9700,8463,49306,45014,39797,35286,3952,11945,213357,19019,2774,72878,30110,2714,2595,23035,7963,6152,1239,4221,,1276,20774,895,623,6797,1438,16870,1590,3063,68,419,783,3190,1984,277,246,30,4874,351
2021-01-06,185125,852510,77366,24992,176725,1957,70676,21525,10346,6283,20501,56453,15015,26497,44274,8980,70971,11359,203957,9891,8574,49682,46456,40294,35890,4035,12185,214813,19448,2808,73892,30521,2751,2694,23165,8096,6270,1259,4294,,1292,20915,896,627,6858,1468,16889,1847,3122,70,428,791,3255,2015,286,247,31,4912,351
2021-01-07,188013,871749,78683,25427,180575,1998,71571,21860,10468,6343,20752,57102,15233,27050,44967,9083,71404,11532,204327,10108,8741,50104,47428,40854,36214,4127,12597,216394,19953,2854,74732,30706,2801,2716,23400,8217,6397,1280,4383,,1321,21139,905,630,6921,1529,17086,1887,3158,70,445,799,3306,2033,296,247,31,4947,357
2021-01-08,191804,889787,80466,25888,185125,2031,72341,22237,10588,6477,21067,57942,15454,27494,45874,9207,72557,11645,208177,10228,8917,51523,49083,41520,36936,4266,12891,219691,19953,2888,76673,31802,2846,2739,23608,8359,6545,1311,4383,,1342,21506,905,656,6921,1565,17238,1954,3180,70,454,807,3330,2054,308,248,31,4972,357
2021-01-09,196024,906554,82170,26381,188663,2031,73244,22237,10696,6545,21264,59193,15454,28072,46618,9391,73689,11846,212122,10486,8917,51523,50553,42093,36946,4363,13286,224350,20550,2888,77875,32394,2886,2791,23751,8430,6690,1311,4440,,1385,21506,951,682,7018,1565,17711,1954,3180,70,465,816,3406,2098,318,248,31,4972,357
2021-01-10,199401,920560,83655,26711,191951,2031,74481,22237,10810,6595,21393,60146,15609,28512,47315,9524,74816,12063,216076,10717,8917,51927,51988,42521,37684,4403,13647,228857,21323,2932,78832,32394,2886,2808,24028,8552,6800,1311,4440,,1425,21506,964,734,7072,1565,17711,1954,3180,70,477,816,3451,2144,322,253,32,4972,357
2021-01-11,202787,933083,84726,27057,194858,2124,75393,23319,10928,6702,21925,61132,15978,28972,47940,9610,75621,12270,219486,10951,8936,52535,53095,42940,38284,4451,13968,232171,21767,2978,79728,32571,2914,2860,24233,8677,6904,1341,4595,,1449,22355,965,748,7247,1613,17941,2077,3236,70,477,823,3504,2174,328,254,32,5022,357
2021-01-12,207318,944713,85929,27267,198382,2138,76008,23559,11042,6881,22191,62067,16135,29355,48449,9699,76581,12389,227827,11093,9315,53994,54202,43523,38909,4508,14233,235543,22237,3013,80674,33761,2945,2866,24418,8795,6987,1360,4638,,1460,22649,1006,763,7316,1643,18110,2110,3251,70,477,826,3524,2205,331,257,33,5034,357
2021-01-13,211331,958891,87045,27534,201643,2171,77200,23894,11126,6943,22531,62964,16317,29747,49082,9857,77651,12485,230600,11275,9315,54796,55342,44133,39347,4596,14425,239786,22769,3030,81490,34072,3003,2896,24566,8891,7156,1373,4712,,1475,22932,1008,773,7379,1667,18164,2152,3270,71,483,827,3567,2260,331,259,33,5048,357
2021-01-14,214649,975693,88379,27866,204238,2220,78267,24296,11214,7040,22840,63887,16532,30196,49759,9933,78278,12570,233480,11447,9450,55580,56453,44638,39723,4698,14778,241523,23184,3072,82398,34482,3055,2913,24717,9013,7247,1388,4766,,1493,23199,1017,785,7439,1684,18453,2173,3279,71,490,844,3589,2305,334,261,33,5067,378
2021-01-15,217925,990326,89983,28203,206933,2263,79136,24659,11214,7158,23089,64781,16761,30694,50627,10097,79033,12778,233899,11715,9594,56484,57941,45274,40176,4778,15102,245033,23538,3099,83547,34959,3076,2939,24882,9127,7321,1408,4818,,1513,23492,1020,790,7484,1691,18453,2177,3304,71,496,847,3664,2378,341,262,35,5094,378
2021-01-16,221532,1004322,91466,28577,209960,2263,80278,24659,11463,7232,23204,65700,16761,31291,51573,10240,79950,12883,235235,11776,9594,56484,59061,46023,40176,4850,15129,248285,24149,3099,84644,35418,3094,2952,24944,9233,7439,1408,4818,,1538,23492,1057,814,7484,1691,19012,2177,3304,71,499,853,3714,2434,343,263,36,5094,378
2021-01-17,223088,1015063,92625,28856,211850,2294,79121,24737,11569,7357,23607,66604,16995,31805,52146,10406,81294,13193,239412,12026,9594,56642,60368,46463,40655,4882,15466,251213,24481,3144,85362,35418,3114,2985,25140,9359,7575,1408,4818,,1596,23492,1079,845,7560,1691,19254,2177,3304,71,502,857,3783,2504,344,262,38,5094,378
2021-01-18,223088,1024592,93557,29142,211850,2322,80153,25221,11627,7522,23871,67396,17194,32186,52547,10519,82039,13328,242206,12196,9594,57094,61257,46744,41016,4941,15658,254094,24481,3176,86188,35418,3114,3000,25253,9411,7659,1408,4818,,1608,23800,1091,864,7604,1691,19321,2177,3359,71,505,861,3837,2572,346,262,38,5094,378
2021-01-19,227321,1032277,94366,29324,216898,2393,80677,25811,11691,7602,24068,67973,17380,32596,52965,10620,82485,13443,250436,12298,9600,58290,62101,47187,41867,4963,15929,256109,25083,3206,86718,36126,3114,3015,25317,9474,7707,1446,4951,,1617,24452,1101,872,7754,1733,19435,2177,3382,71,506,866,3854,2591,346,261,40,5195,385
2021-01-20,229132,1038495,94905,29505,218618,2427,81182,25988,11726,7673,24184,68670,17490,32887,53349,10789,83200,13528,251000,12461,9750,58843,62774,47506,42186,5003,16056,256914,25083,3234,87240,36464,3171,3023,25333,9528,7743,1457,4996,,1621,24570,1106,891,7828,1796,19588,2299,3403,71,509,867,3876,2625,346,261,40,5199,385
2021-01-21,230582,1046424,95936,29668,219794,2458,81686,26196,11808,7732,24469,69128,17584,33207,53844,10852,83591,13585,255808,12533,9750,59096,63608,47808,42541,5042,16228,258742,25751,3257,87714,36668,3206,3035,25380,9582,7785,1463,5013,,1637,24788,1105,901,7855,1853,19703,2310,3417,71,512,869,3892,2646,346,261,40,5224,385
2021-01-22,231574,1055214,96340,29804,222641,2494,82302,26499,11899,7775,24571,69575,17675,33468,54140,10940,84137,13664,258352,12649,9920,59395,63995,48100,42759,5101,16437,261199,25986,3292,88399,36950,3234,3037,25509,9643,7823,1484,5049,,1647,25048,1104,946,7927,1854,19703,2339,3443,71,518,870,3938,2669,346,262,40,5269,385
2021-01-23,234427,1065309,96435,30030,225621,2494,82860,26499,11933,7829,24761,69714,17675,33731,54416,11014,84744,13781,258352,12687,9920,59395,64404,48432,42759,5143,16437,262858,26514,3296,89095,37285,3256,3041,25562,9711,7877,1484,5049,,1672,25048,1108,961,7927,1854,19760,2339,3443,71,522,873,3993,2681,346,264,40,5269,385
2021-01-24,236312,1073533,98057,30311,227258,2494,83407,26499,11953,7894,24935,70355,17675,33731,54951,11087,85274,13858,258352,12771,9951,59395,65581,48753,42759,5166,16652,264457,26820,3332,90213,37285,3277,3048,25581,9757,7984,1484,5049,,1695,25048,1111,987,7943,1854,19904,2339,3443,72,528,873,4006,2673,351,263,41,5269,385
2021-01-25,237708,1079818,98583,30562,228695,2624,84109,27046,12012,8006,25141,70844,17839,34294,55245,11210,85808,14000,264363,13009,10054,59665,66402,49065,43574,5223,16957,266028,27149,3355,90564,37527,3293,3053,25707,9820,8003,1499,5176,,1704,25575,1113,1007,8069,1871,20138,2377,3477,72,532,874,4062,2724,355,263,42,5269,385
2021-01-26,239175,1085466,99174,30737,230129,2652,84652,27146,12064,8071,25160,71319,18034,34510,55593,11276,86336,14068,266849,13088,10144,60545,67066,49500,43574,5238,17151,268542,27149,3394,91119,38434,3322,3073,25745,9865,8060,1504,5227,,1713,25743,1114,1015,8129,1907,20223,2402,3512,72,533,878,4082,2729,357,263,42,5309,397
2021-01-27,240314,1092134,99702,30877,231544,2672,85061,27322,12113,8146,25536,72045,18129,34738,55835,11361,86673,14130,268490,13147,10212,61092,67533,49690,43574,5251,17366,269314,27532,3420,91762,38713,3322,3112,25812,9943,8115,1517,5237,,1723,25834,1120,1018,8166,1917,20276,2413,3520,72,536,879,4115,2748,358,261,43,5319,397
2021-01-28,241648,1098363,100468,31085,233033,2725,85427,27491,12155,8188,25678,72618,18267,34958,56252,11427,86886,14194,270105,13235,10281,61548,68397,50008,43574,5284,17511,271189,27754,3439,92327,38853,3363,3115,25861,9988,8141,1527,5284,,1737,26038,1131,1023,8206,1931,20392,2419,3526,72,544,883,4133,2750,358,261,44,5334,400
2021-01-29,243212,1104843,100997,31196,234703,2754,85697,27711,12223,8234,25825,73136,18399,35235,56575,11500,87401,14301,271910,13321,10333,61901,69050,50389,43742,5344,17605,272198,28150,3454,92992,39040,3392,3123,25984,10037,8198,1532,5324,,1747,26230,1131,1039,8264,1935,20392,2428,3549,72,547,883,4163,2772,362,261,43,5393,400
2021-01-30,244562,1111543,101453,31297,236831,2754,86319,27711,12282,8277,25992,73563,18399,35466,57021,11612,87936,14377,271910,13321,10333,61901,69511,50668,43925,5386,17605,273520,28338,3487,93628,39425,3392,3133,26045,10122,8231,1532,5324,,1757,26230,1139,1048,8264,1935,20668,2428,3549,72,548,883,4191,2792,367,261,43,5393,400
2021-01-31,245978,1117346,101964,31430,238105,2754,86387,27711,12344,8343,26108,73792,18430,35466,57337,11698,88476,14443,271910,13383,10333,61901,69931,50983,44203,5401,17605,274429,28567,3499,94113,39425,3434,3180,26160,10177,8299,1532,5324,,1763,26230,1143,1068,8264,1935,20773,2428,3549,72,554,883,4229,2809,367,260,43,5393,400
2021-02-01,247035,1121349,102427,31566,239205,2815,86559,28196,12297,8405,26189,74108,18608,35882,57580,11771,88852,14496,275872,13606,10438,62146,70799,51167,44440,5425,17887,275076,28830,3528,94467,39425,3453,3211,26206,10215,8317,1558,5389,,1778,26674,1146,1072,8355,1952,20812,2446,3549,72,554,884,4256,2826,368,261,43,5413,400
2021-02-02,247886,1125034,102836,31706,240113,2836,86855,28295,12341,8450,26250,74682,18638,36052,57812,11824,89272,14572,276931,13648,10534,62737,71212,51416,44569,5432,18038,275372,29009,3540,94994,39966,3474,3233,26224,10263,8337,1576,5389,,1785,26801,1145,1072,8355,1972,20852,2475,3615,72,554,886,4263,2843,371,261,42,5413,419
2021-02-03,248510,1129957,103236,31791,241081,2849,87106,28415,12367,8506,26306,74980,18670,36214,58021,11886,89542,14595,277724,13683,10524,62890,71557,51741,44720,5444,18186,275960,29191,3577,95554,40104,3487,3274,26317,10307,8405,1580,5389,,1786,26914,1147,1074,8355,1989,20894,2484,3633,72,560,888,4289,2857,373,261,42,5421,419
2021-02-04,249195,1134820,103748,31986,242679,2877,87414,28516,12406,8535,26430,75196,18738,36451,58248,11933,89748,14605,279189,13790,10573,63258,72124,51998,44838,5463,18353,276606,29431,3598,95993,40237,3513,3280,26363,10355,8428,1593,5424,,1799,27018,1146,1071,8474,1989,20981,2489,3649,72,559,892,4309,2869,374,261,42,5435,424
2021-02-05,250300,1139256,104076,32119,244132,2907,87703,28691,12431,8574,26595,75443,18784,36599,58462,11982,90126,14706,280170,13790,10632,63619,72595,52251,44983,5488,18467,277430,29564,3621,96514,40463,3532,3287,26411,10386,8490,1598,5431,,1808,27134,1153,1084,8516,1989,21083,2489,3660,72,562,894,4327,2882,374,261,42,5435,424
2021-02-06,251079,1143917,104609,32232,245397,2907,87991,28691,12479,8599,26674,75758,18784,36689,58839,12025,90513,14752,280170,13915,10632,63619,72953,52562,45138,5502,18467,277949,29755,3621,96862,40532,3573,3298,26474,10421,8527,1598,5431,,1818,27134,1157,1104,8516,1989,21219,2489,3660,72,578,898,4355,2906,378,261,42,5435,424
2021-02-07,252311,1146951,105094,32440,246627,2907,88531,28691,12531,8640,26836,76191,18836,36824,59107,12061,90944,14807,280170,13915,10632,63619,73431,52806,45349,5516,18467,277949,29941,3624,97249,40532,3601,3305,26514,10480,8575,1598,5431,,1832,27134,1159,1113,8516,2004,21224,2489,3660,72,584,898,4380,2920,379,264,43,5435,424
2021-02-08,253289,1149565,105386,32612,247525,2955,88918,28999,12571,8702,26909,76669,18973,37058,59313,12135,91184,14850,282736,14011,10632,64138,73759,52996,45520,5548,18684,278802,30087,3676,97522,40532,3612,3342,26518,10513,8596,1629,5513,,1837,27424,1165,1124,8582,2020,21297,2528,3726,72,584,904,4396,2940,380,265,43,5489,424
