,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2021-06-30,145214,39565,18565,245828,72609,13425,20955,45057,25425,36319,8434,43160,80558,501540,23546,19630,101623,148184,32493,35999,143397,46436,3607,11482,33139,31095,43207,71953,32289,9515,7107,14855,12922,6393,12721,6811,19965,8776,32123,6820,27945,3063,8315,4440,7540,7610,5815,2742,3620,5423,4920,992,3559,2277,1720,1878,1977,3351,2086,4244,1333,1638,1504,1634,1646,2754,1630,1086
2021-07-01,145214,39565,18565,245828,72609,13425,20955,45057,25425,36319,8434,43160,80558,501540,23546,19630,101623,148184,32493,35999,143397,46436,3607,11482,33139,31095,43207,71953,32289,9515,7107,14855,12922,6393,12721,6811,19965,8776,32123,6820,27945,3063,8315,4440,7540,10042,5815,2742,3620,5423,4920,992,3559,2277,1720,1878,1977,3351,2086,4244,1333,1638,1504,1634,1646,2754,1630,1086
2021-07-02,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,56,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-03,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,56,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-04,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,56,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-05,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,56,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-06,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,56,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-07,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,9262,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-08,146166,39699,18675,247298,72994,13478,21078,45457,25518,36557,8582,43428,80951,504470,23854,19853,103026,149073,32632,36402,144595,46791,3663,11550,33244,31360,43702,72447,32450,9565,7138,14967,13017,6439,12805,6853,20069,8819,32288,6874,28160,3106,8352,4448,7599,13173,5836,2747,3636,5429,4946,999,3579,2280,1724,1891,1996,3393,2086,4260,1335,1646,1506,1636,1651,2764,1631,1094
2021-07-09,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,3,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-10,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,3,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-11,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,3,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-12,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,3,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-13,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,15286,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-14,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,21711,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-15,147474,39947,18786,249434,73544,13573,21241,46175,25648,36938,8796,43825,81522,508841,24276,20232,105165,150456,32863,36985,146477,47372,3751,11630,33453,31795,44399,73144,32711,9648,7201,15137,13140,6488,13017,6919,20331,8886,32537,6930,28452,3174,8431,4462,7689,28722,5885,2758,3653,5449,4977,1002,3607,2291,1743,1912,2021,3438,2099,4291,1338,1653,1516,1643,1671,2777,1637,1101
2021-07-16,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,3,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-17,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,3,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-18,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,3,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-19,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,3,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-20,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,24020,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-21,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,33008,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-22,150433,40602,18999,253262,74558,13734,21521,47529,26021,37594,9243,44705,82880,515810,24997,20949,109603,152944,33365,38087,150135,48374,3899,11786,33845,32523,45840,74589,33137,9778,7295,15431,13352,6631,13382,7012,20910,9000,33189,7142,29095,3292,8573,4486,7932,45655,5959,2803,3748,5519,5032,1012,3653,2306,1805,1965,2064,3515,2116,4349,1354,1676,1524,1658,1713,2803,1645,1123
2021-07-23,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,3,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-24,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,3,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-25,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,3,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-26,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,3,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-27,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,38324,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-28,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,54362,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-29,155741,41593,19436,259317,76204,14060,21979,49698,26683,38460,9903,46341,85554,526897,26276,22137,116028,156925,34258,39666,155486,49851,4106,12099,34610,33688,48006,77005,33980,9975,7469,15992,13730,6844,13856,7127,21904,9151,34235,7507,30149,3467,8851,4518,8333,71951,6152,2880,3907,5641,5091,1022,3750,2353,1899,2042,2140,3626,2150,4416,1380,1738,1556,1697,1769,2833,1678,1157
2021-07-30,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,2,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-07-31,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,2,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-01,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,2,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-02,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,2,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-03,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,50999,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-04,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,67934,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-05,162939,43140,20209,268398,79160,14618,22795,53212,27770,39899,10715,49233,89699,542481,27916,23725,124371,162883,35675,42086,163417,52011,4333,12753,36240,35650,51525,81132,35497,10297,7801,17145,14411,7154,14412,7374,23314,9465,36115,7950,31750,3674,9398,4630,9004,88067,6323,2991,4117,5887,5203,1031,3956,2447,1997,2174,2269,3752,2235,4568,1453,1828,1623,1765,1858,2907,1725,1212
2021-08-06,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,2,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-07,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,2,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-08,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,2,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-09,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,2,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-10,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,56612,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-11,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,81365,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-12,171575,45137,21319,280980,83343,15347,23998,56477,29182,41857,11455,52639,94815,562190,29676,25231,132528,170682,37599,44763,172243,54471,4621,13568,38193,37761,55378,86837,37369,10726,8279,18487,15366,7625,15040,7748,24934,9986,38511,8526,33627,3892,10219,4774,9648,102021,6610,3193,4428,6249,5366,1050,4193,2589,2133,2303,2426,3913,2388,4780,1564,1955,1702,1884,2000,3009,1774,1317
2021-08-13,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,1,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-14,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,180,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-15,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,180,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-16,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,56216,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-17,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,77885,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-18,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,101220,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
2021-08-19,182556,47783,22659,295646,88946,16184,25395,59789,30824,44008,12116,56511,101233,583845,31195,26729,138903,179852,39982,47757,181776,57445,4866,14532,40411,40252,59735,93349,39815,11176,8774,20000,16378,7974,15692,8248,26352,10612,41168,9174,35680,4104,11285,4982,10352,116806,7035,3380,4800,6717,5591,1094,4591,2773,2291,2459,2522,4135,2521,5029,1698,2084,1823,2003,2182,3183,1849,1408
